Log file open, 01/13/23 18:32:47
[2023.01.13-17.32.48:804][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.01.13-17.32.48:804][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.01.13-17.32.48:804][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.01.13-17.32.48:804][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.01.13-17.32.48:804][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.01.13-17.32.48:804][  0]LogRendererCore: Ray tracing is enabled for the editor. Reason: r.RayTracing=1 and r.RayTracing.EnableInEditor=1.
[2023.01.13-17.32.48:807][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Users/anast/OneDrive/Documents/Unreal_Projects/DODOMU_FAP/DODOMU/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.13-17.32.48:807][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.13-17.32.48:807][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Users/anast/OneDrive/Documents/Unreal_Projects/DODOMU_FAP/DODOMU/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.13-17.32.48:807][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.13-17.32.48:828][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.13-17.32.48:828][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.13-17.32.48:828][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.13-17.32.48:837][  0]LogDerivedDataCache: Speed tests for C:/Users/anast/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.01.13-17.32.48:837][  0]LogDerivedDataCache: Display: Performance to C:/Users/anast/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.03ms. RandomReadSpeed=363.30MBs, RandomWriteSpeed=160.22MBs. Assigned SpeedClass 'Local'
[2023.01.13-17.32.48:838][  0]LogDerivedDataCache: Using Local data cache path C:/Users/anast/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.13-17.32.48:838][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.13-17.32.48:838][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.13-17.32.48:838][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.13-17.32.48:838][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.13-17.32.48:839][  0]LogShaderCompilers: Guid format shader working directory is -37 characters bigger than the processId version (../../../../../../Users/anast/OneDrive/Documents/Unreal_Projects/DODOMU_FAP/DODOMU/Intermediate/Shaders/WorkingDirectory/20332/).
[2023.01.13-17.32.48:839][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/anast/AppData/Local/Temp/UnrealShaderWorkingDir/94BB947F4F9BFBC5E583EA8BF70DE79C/'.
[2023.01.13-17.32.48:839][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.13-17.32.48:839][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 12 workers.
[2023.01.13-17.32.49:427][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.13-17.32.49:571][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/anast/OneDrive/Documents/Unreal_Projects/DODOMU_FAP/DODOMU/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.13-17.32.49:572][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: ---
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: ---
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.13-17.32.49:778][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.13-17.32.49:886][  0]LogSlate: Using FreeType 2.10.0
[2023.01.13-17.32.49:886][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.13-17.32.49:920][  0]LogAssetRegistry: FAssetRegistry took 0.0146 seconds to start up
[2023.01.13-17.32.49:925][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.13-17.32.50:091][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.13-17.32.50:544][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855742E00][00000A284B70A800 52] GlobalDefaults, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855745200][00000A284EF6C800 52] Windows, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855745400][00000A284B725000 52] WindowsEditor, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855744800][00000A2841B67800 52] WindowsServer, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855745E00][00000A284A3F2800 52] WindowsClient, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855742200][00000A284AD90000 52] IOS, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855743C00][00000A284B720000 52] iPadAir2, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855744600][00000A2855CF0000 52] IPadPro, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855741400][00000A2855CF2800 52] iPadAir3, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855744A00][00000A2855CF7800 52] iPadAir4, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855745600][00000A2855CFA000 52] iPadAir5, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855744C00][00000A2855CFC800 52] iPadMini4, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855743800][00000A284AD9C800 52] iPadMini5, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855745000][00000A2855CF5000 52] iPadMini6, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855747E00][00000A2855D05000 52] iPhone6S, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855747A00][00000A2855D02800 52] iPhone7, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855747800][00000A2855D00000 52] iPodTouch7, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855746A00][00000A2855D0A000 52] iPhone6SPlus, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855744200][00000A2855D0C800 52] iPhone7Plus, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855746C00][00000A284A7F2800 52] iPhoneSE, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855746E00][00000A2855CD0000 52] iPhone8, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855745A00][00000A2855CD5000 52] iPhone8Plus, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855746200][00000A2855CD7800 52] iPhoneX, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855745C00][00000A2855CDA000 52] iPhoneXS, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855743000][00000A2855CDC800 52] iPhoneXSMax, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855747000][00000A2855D07800 52] iPhoneXR, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855747C00][00000A2855CE0000 52] iPhone11, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855747600][00000A2855CE5000 52] iPhone11Pro, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855746800][00000A2855CE7800 52] iPhone11ProMax, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855746000][00000A2855CEA000 52] iPhoneSE2, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855747200][00000A2855CEC800 52] iPhone12Mini, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855743A00][00000A2855CD2800 52] iPhone12, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855748000][00000A2855D40000 52] iPhone12Pro, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855745800][00000A2855D45000 52] iPhone12ProMax, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855748400][00000A2855D47800 52] iPhone13Mini, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855748800][00000A2855D4A000 52] iPhone13, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855748C00][00000A2855D4C800 52] iPhone13Pro, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855748E00][00000A2855CE2800 52] iPhone13ProMax, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855748A00][00000A2855D50000 52] iPhoneSE3, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855747400][00000A2855D55000 52] iPhone14, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855749000][00000A2855D57800 52] iPhone14Plus, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855743400][00000A2855D5A000 52] iPhone14Pro, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855749400][00000A2855D5C800 52] iPhone14ProMax, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855749800][00000A2855D42800 52] iPadPro105, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855749A00][00000A2855D60000 52] iPadPro129, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855749E00][00000A2855D65000 52] iPadPro97, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855746600][00000A2855D67800 52] iPadPro2_129, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855744E00][00000A2855D6A000 52] iPad5, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574A000][00000A2855D6C800 52] iPad6, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855748200][00000A2855D52800 52] iPad7, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574A600][00000A2855D90000 52] iPad8, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574A800][00000A2855D95000 52] iPad9, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574AA00][00000A2855D97800 52] iPad10, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574AE00][00000A2855D9A000 52] iPadPro11, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855749200][00000A2855D9C800 52] iPadPro2_11, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855749C00][00000A2855D62800 52] iPadPro3_11, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574B000][00000A2855DA0000 52] iPadPro4_11, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574B200][00000A2855DA5000 52] iPadPro3_129, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574B400][00000A2855DA7800 52] iPadPro4_129, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574B800][00000A2855DAA000 52] iPadPro5_129, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574BA00][00000A2855DAC800 52] iPadPro6_129, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574BE00][00000A2855D92800 52] AppleTV, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855748600][00000A2855DB0000 52] AppleTV4K, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574A200][00000A2855DB5000 52] AppleTV2_4K, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574C000][00000A2855DB7800 52] TVOS, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574D200][00000A2855DBC800 52] Mac, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574D400][00000A2855DBA000 52] MacEditor, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574C800][00000A2855DA2800 52] MacClient, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574DE00][00000A2855DC0000 52] MacServer, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855749600][00000A2855DC7800 52] Linux, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574D800][00000A2855DC5000 52] LinuxEditor, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574CE00][00000A2855DCA000 52] LinuxArm64Editor, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574CC00][00000A2855DCC800 52] LinuxArm64, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574B600][00000A2855DB2800 52] LinuxClient, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574A400][00000A2855DD0000 52] LinuxArm64Client, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855746400][00000A2855DD5000 52] LinuxServer, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574CA00][00000A2855DD7800 52] LinuxArm64Server, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574D600][00000A2855DDA000 52] Android, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574C600][00000A2855DDC800 52] Android_Preview_OpenGL, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574DC00][00000A2855DC2800 52] Android_Preview_Vulkan, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574E000][00000A2855DE0000 52] Android_Low, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574DA00][00000A2855DE5000 52] Android_Mid, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574E400][00000A2855DE7800 52] Android_High, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574E800][00000A2855DEA000 52] Android_Default, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574EA00][00000A2855DEC800 52] Android_Adreno4xx, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574EE00][00000A2855DD2800 52] Android_Adreno5xx_Low, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855744400][00000A2855D80000 52] Android_Adreno5xx, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855743600][00000A2855D85000 52] Android_Adreno6xx, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574F000][00000A2855D87800 52] Android_Adreno6xx_Vulkan, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574AC00][00000A2855D8A000 52] Android_Adreno7xx, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574F600][00000A2855D8C800 52] Android_Adreno7xx_Vulkan, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574F800][00000A2855DE2800 52] Android_Mali_T6xx, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574FA00][00000A2855DF0000 52] Android_Mali_T7xx, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574FE00][00000A2855DF5000 52] Android_Mali_T8xx, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574E200][00000A2855DF7800 52] Android_Mali_G71, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285574EC00][00000A2855DFA000 52] Android_Mali_G72, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A285516F600][00000A2855DFC800 52] Android_Mali_G72_Vulkan, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A284D46F000][00000A2855D82800 52] Android_Mali_G76, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E30000][00000A2855E00000 52] Android_Mali_G76_Vulkan, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E31200][00000A2855E05000 52] Android_Mali_G77, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E31400][00000A2855E07800 52] Android_Mali_G77_Vulkan, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E31800][00000A2855E0A000 52] Android_Mali_G78, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E31A00][00000A2855E0C800 52] Android_Mali_G78_Vulkan, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E31E00][00000A2855DF2800 52] Android_Mali_G710, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E31600][00000A2855E10000 52] Android_Mali_G710_Vulkan, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E30200][00000A2855E15000 52] Android_Xclipse_920, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E32000][00000A2855E17800 52] Android_Xclipse_920_Vulkan, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E30C00][00000A2855E1A000 52] Android_Vulkan_SM5, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E32400][00000A2855E1C800 52] Android_PowerVR_G6xxx, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E32800][00000A2855E02800 52] Android_PowerVR_GT7xxx, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E32A00][00000A2855E20000 52] Android_PowerVR_GE8xxx, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E30A00][00000A2855E25000 52] Android_PowerVR_GM9xxx, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E30800][00000A2855E27800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E30E00][00000A2855E2A000 52] Android_TegraK1, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E33400][00000A2855E2C800 52] Android_Unknown_Vulkan, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E33800][00000A2855E12800 52] Oculus_Quest, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E33A00][00000A2855E40000 52] Oculus_Quest2, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: 	[00000A2855E33E00][00000A2855E45000 52] HoloLens, 
[2023.01.13-17.32.50:544][  0]LogDeviceProfileManager: Active device profile: [00000A2855745400][00000A284B725000 52] WindowsEditor
[2023.01.13-17.32.50:544][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.01.13-17.32.50:544][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/anast/OneDrive/Documents/Unreal_Projects/DODOMU_FAP/DODOMU/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.13-17.32.50:544][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.13-17.32.50:544][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/anast/OneDrive/Documents/Unreal_Projects/DODOMU_FAP/DODOMU/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.13-17.32.50:544][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.13-17.32.50:546][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.01.13-17.32.50:546][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.13-17.32.50:546][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.13-17.32.50:546][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.13-17.32.50:546][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Invalid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.13-17.32.50:549][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/anast/OneDrive/Documents/Unreal_Projects/DODOMU_FAP/DODOMU/DODOMU_FAP.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/anast/OneDrive/Documents/Unreal_Projects/DODOMU_FAP/DODOMU/Intermediate/TurnkeyReport_1.log" -log="C:/Users/anast/OneDrive/Documents/Unreal_Projects/DODOMU_FAP/DODOMU/Intermediate/TurnkeyLog_1.log" -project="C:/Users/anast/OneDrive/Documents/Unreal_Projects/DODOMU_FAP/DODOMU/DODOMU_FAP.uproject"  -Device=Win64@DESKTOP-27EQR32'
[2023.01.13-17.32.50:549][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/anast/OneDrive/Documents/Unreal_Projects/DODOMU_FAP/DODOMU/DODOMU_FAP.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/anast/OneDrive/Documents/Unreal_Projects/DODOMU_FAP/DODOMU/Intermediate/TurnkeyReport_1.log" -log="C:/Users/anast/OneDrive/Documents/Unreal_Projects/DODOMU_FAP/DODOMU/Intermediate/TurnkeyLog_1.log" -project="C:/Users/anast/OneDrive/Documents/Unreal_Projects/DODOMU_FAP/DODOMU/DODOMU_FAP.uproject"  -Device=Win64@DESKTOP-27EQR32" -nocompile -nocompileuat ]
[2023.01.13-17.32.50:577][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
